0.000000e+00 1.000000e+00 2.618350e-12 0.000000e+00 0.000000e+00 0.000000e+00 
1.000000e-01 1.004996e+00 9.991669e-03 0.000000e+00 0.000000e+00 0.000000e+00 
2.043721e-01 1.020811e+00 4.162279e-02 0.000000e+00 0.000000e+00 0.000000e+00 
3.094659e-01 1.047504e+00 9.500726e-02 0.000000e+00 0.000000e+00 0.000000e+00 
4.137055e-01 1.084363e+00 1.687250e-01 0.000000e+00 0.000000e+00 0.000000e+00 
5.204468e-01 1.132403e+00 2.648058e-01 0.000000e+00 0.000000e+00 0.000000e+00 
6.263205e-01 1.189810e+00 3.796205e-01 0.000000e+00 0.000000e+00 0.000000e+00 
7.329263e-01 1.256780e+00 5.135605e-01 0.000000e+00 0.000000e+00 0.000000e+00 
8.402692e-01 1.332738e+00 6.654753e-01 0.000000e+00 0.000000e+00 0.000000e+00 
9.483542e-01 1.416979e+00 8.339580e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.059033e+00 1.510285e+00 1.020570e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.172369e+00 1.612030e+00 1.224061e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.288424e+00 1.721365e+00 1.442731e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.409554e+00 1.839455e+00 1.678910e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.535979e+00 1.965190e+00 1.930380e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.672557e+00 2.101585e+00 2.203171e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.805347e+00 2.232406e+00 2.464813e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.937058e+00 2.358128e+00 2.716256e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.059215e+00 2.469230e+00 2.938460e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.177264e+00 2.569968e+00 3.139937e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.291342e+00 2.659795e+00 3.319590e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.401585e+00 2.738463e+00 3.476927e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.510932e+00 2.807638e+00 3.615276e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.619389e+00 2.866722e+00 3.733445e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.726966e+00 2.915267e+00 3.830533e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.830924e+00 2.952129e+00 3.904259e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.937378e+00 2.979221e+00 3.958441e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.042966e+00 2.995140e+00 3.990281e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.147696e+00 2.999981e+00 3.999963e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.251575e+00 2.993958e+00 3.987916e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.357947e+00 2.976687e+00 3.953373e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.463455e+00 2.948648e+00 3.897296e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.568104e+00 2.910414e+00 3.820829e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.675266e+00 2.860944e+00 3.721889e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.781556e+00 2.802117e+00 3.604235e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.890398e+00 2.732503e+00 3.465006e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.998355e+00 2.654888e+00 3.309776e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.108902e+00 2.567517e+00 3.135033e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.222103e+00 2.470878e+00 2.941756e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.338021e+00 2.365684e+00 2.731369e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.452996e+00 2.256493e+00 2.512987e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.575671e+00 2.136293e+00 2.272585e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.701289e+00 2.011099e+00 2.022199e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.836996e+00 1.875715e+00 1.751431e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.970664e+00 1.744587e+00 1.489173e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.098369e+00 1.623533e+00 1.247065e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.217907e+00 1.515739e+00 1.031478e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.333426e+00 1.418121e+00 8.362428e-01 0.000000e+00 0.000000e+00 0.000000e+00 
5.446456e+00 1.330106e+00 6.602111e-01 0.000000e+00 0.000000e+00 0.000000e+00 
5.557051e+00 1.252253e+00 5.045069e-01 0.000000e+00 0.000000e+00 0.000000e+00 
5.666747e+00 1.184057e+00 3.681146e-01 0.000000e+00 0.000000e+00 0.000000e+00 
5.774080e+00 1.126819e+00 2.536381e-01 0.000000e+00 0.000000e+00 0.000000e+00 
5.882155e+00 1.079341e+00 1.586812e-01 0.000000e+00 0.000000e+00 0.000000e+00 
5.986596e+00 1.043661e+00 8.732217e-02 0.000000e+00 0.000000e+00 0.000000e+00 
6.093544e+00 1.017928e+00 3.585631e-02 0.000000e+00 0.000000e+00 0.000000e+00 
6.198187e+00 1.003610e+00 7.220317e-03 0.000000e+00 0.000000e+00 0.000000e+00 
6.303554e+00 1.000207e+00 4.148871e-04 0.000000e+00 0.000000e+00 0.000000e+00 
6.408065e+00 1.007787e+00 1.557473e-02 0.000000e+00 0.000000e+00 0.000000e+00 
6.513299e+00 1.026359e+00 5.271885e-02 0.000000e+00 0.000000e+00 0.000000e+00 
6.617677e+00 1.055423e+00 1.108451e-01 0.000000e+00 0.000000e+00 0.000000e+00 
6.722776e+00 1.095074e+00 1.901484e-01 0.000000e+00 0.000000e+00 0.000000e+00 
6.828603e+00 1.145089e+00 2.901783e-01 0.000000e+00 0.000000e+00 0.000000e+00 
6.935161e+00 1.205113e+00 4.102265e-01 0.000000e+00 0.000000e+00 0.000000e+00 
7.040853e+00 1.273559e+00 5.471180e-01 0.000000e+00 0.000000e+00 0.000000e+00 
7.149081e+00 1.352042e+00 7.040843e-01 0.000000e+00 0.000000e+00 0.000000e+00 
7.258058e+00 1.438727e+00 8.774536e-01 0.000000e+00 0.000000e+00 0.000000e+00 
7.369651e+00 1.534384e+00 1.068767e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.483921e+00 1.638328e+00 1.276656e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.600934e+00 1.749645e+00 1.499289e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.723063e+00 1.869455e+00 1.738911e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.853370e+00 1.999389e+00 1.998777e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.986804e+00 2.132433e+00 2.264865e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.121161e+00 2.264012e+00 2.528024e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.248172e+00 2.384061e+00 2.768121e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.365969e+00 2.489911e+00 2.979822e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.482809e+00 2.588197e+00 3.176394e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.595720e+00 2.675570e+00 3.351141e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.707713e+00 2.753738e+00 3.507475e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.815940e+00 2.820313e+00 3.640626e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.923287e+00 2.876867e+00 3.753733e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.029762e+00 2.922990e+00 3.845981e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.138792e+00 2.959384e+00 3.918768e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.244155e+00 2.983732e+00 3.967464e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.352047e+00 2.997356e+00 3.994713e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.456311e+00 2.999503e+00 3.999006e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.563078e+00 2.990452e+00 3.980904e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.666254e+00 2.970986e+00 3.941972e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.771906e+00 2.940354e+00 3.880707e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.876699e+00 2.899610e+00 3.799219e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.980641e+00 2.849445e+00 3.698891e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.008708e+01 2.788580e+00 3.577161e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.019265e+01 2.719391e+00 3.438783e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.030075e+01 2.640248e+00 3.280496e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.040798e+01 2.554361e+00 3.108721e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.051778e+01 2.459822e+00 2.919645e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.063021e+01 2.357286e+00 2.714572e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.075018e+01 2.242941e+00 2.485882e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.087302e+01 2.122247e+00 2.244495e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.100409e+01 1.991486e+00 1.982972e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.113715e+01 1.858902e+00 1.717803e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.126912e+01 1.729853e+00 1.459706e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.139521e+01 1.610920e+00 1.221840e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.151567e+01 1.503038e+00 1.006076e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.163076e+01 1.406677e+00 8.133534e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.174197e+01 1.321001e+00 6.420027e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.185228e+01 1.244308e+00 4.886154e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.196170e+01 1.177310e+00 3.546201e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.206876e+01 1.121274e+00 2.425486e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.217495e+01 1.075632e+00 1.512646e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.228028e+01 1.040647e+00 8.129388e-02 0.000000e+00 0.000000e+00 0.000000e+00 
1.238474e+01 1.016449e+00 3.289731e-02 0.000000e+00 0.000000e+00 0.000000e+00 
1.248994e+01 1.002920e+00 5.839245e-03 0.000000e+00 0.000000e+00 0.000000e+00 
1.259427e+01 1.000389e+00 7.785605e-04 0.000000e+00 0.000000e+00 0.000000e+00 
1.269776e+01 1.008620e+00 1.723922e-02 0.000000e+00 0.000000e+00 0.000000e+00 
1.280374e+01 1.028039e+00 5.607837e-02 0.000000e+00 0.000000e+00 0.000000e+00 
1.290743e+01 1.057598e+00 1.151958e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.301360e+01 1.098353e+00 1.967066e-01 0.000000e+00 0.000000e+00 0.000000e+00 
