0.000000e+00 0.000000e+00 7.863569e-01 3.807690e+00 0.000000e+00 0.000000e+00 
6.211525e-03 4.884370e-03 7.863062e-01 3.807628e+00 -2.365143e-02 2.895567e-07 
1.396519e-02 1.098044e-02 7.861073e-01 3.807436e+00 -5.317379e-02 3.290551e-06 
2.190493e-02 1.722065e-02 7.857579e-01 3.807191e+00 -8.340291e-02 1.269810e-05 
3.003524e-02 2.360715e-02 7.852566e-01 3.806957e+00 -1.143555e-01 3.273314e-05 
3.809946e-02 2.993717e-02 7.846233e-01 3.806781e+00 -1.450549e-01 6.680854e-05 
4.670366e-02 3.668481e-02 7.838044e-01 3.806680e+00 -1.778087e-01 1.230578e-04 
5.523793e-02 4.337004e-02 7.828509e-01 3.806680e+00 -2.102959e-01 2.035877e-04 
6.397702e-02 5.020666e-02 7.817325e-01 3.806785e+00 -2.435632e-01 3.162984e-04 
7.292585e-02 5.719658e-02 7.804410e-01 3.806993e+00 -2.776303e-01 4.684449e-04 
8.247390e-02 6.464106e-02 7.789021e-01 3.807314e+00 -3.139812e-01 6.775735e-04 
9.194435e-02 7.200973e-02 7.772127e-01 3.807717e+00 -3.500400e-01 9.388136e-04 
1.020489e-01 7.985330e-02 7.752320e-01 3.808218e+00 -3.885179e-01 1.283607e-03 
1.123960e-01 8.786339e-02 7.730135e-01 3.808786e+00 -4.279248e-01 1.715013e-03 
1.234360e-01 9.638338e-02 7.704336e-01 3.809431e+00 -4.699771e-01 2.271713e-03 
1.347409e-01 1.050771e-01 7.675635e-01 3.810110e+00 -5.130462e-01 2.954918e-03 
1.468028e-01 1.143156e-01 7.642455e-01 3.810835e+00 -5.590077e-01 3.821867e-03 
1.591541e-01 1.237327e-01 7.605729e-01 3.811560e+00 -6.060812e-01 4.870319e-03 
1.723326e-01 1.337283e-01 7.563458e-01 3.812298e+00 -6.563165e-01 6.183619e-03 
1.858273e-01 1.439039e-01 7.516855e-01 3.813005e+00 -7.077672e-01 7.753730e-03 
2.002256e-01 1.546889e-01 7.463410e-01 3.813697e+00 -7.626731e-01 9.700379e-03 
2.165042e-01 1.667860e-01 7.398336e-01 3.814398e+00 -8.247604e-01 1.226550e-02 
2.331734e-01 1.790593e-01 7.326563e-01 3.815027e+00 -8.883490e-01 1.532439e-02 
2.520195e-01 1.927857e-01 7.239129e-01 3.815636e+00 -9.602530e-01 1.935161e-02 
2.742205e-01 2.087351e-01 7.127538e-01 3.816228e+00 -1.044971e+00 2.493421e-02 
2.952076e-01 2.235756e-01 7.013476e-01 3.816679e+00 -1.125067e+00 3.111387e-02 
3.160242e-01 2.380503e-01 6.892091e-01 3.817041e+00 -1.204521e+00 3.817729e-02 
3.373403e-01 2.526015e-01 6.759262e-01 3.817337e+00 -1.285889e+00 4.644309e-02 
3.591681e-01 2.671989e-01 6.614289e-01 3.817577e+00 -1.369216e+00 5.606353e-02 
3.815197e-01 2.818083e-01 6.456436e-01 3.817771e+00 -1.454547e+00 6.720589e-02 
4.053680e-01 2.969946e-01 6.277515e-01 3.817932e+00 -1.545596e+00 8.062594e-02 
4.308131e-01 3.127123e-01 6.074657e-01 3.818064e+00 -1.642746e+00 9.679742e-02 
