0.000000e+00 0.000000e+00 1.000000e+00 4.000000e+00 0.000000e+00 0.000000e+00 
4.344646e-06 4.344646e-06 1.000000e+00 4.000000e+00 -1.737858e-05 1.093458e-16 
8.401533e-06 8.401533e-06 1.000000e+00 4.000000e+00 -3.360613e-05 7.907048e-16 
1.183258e-05 1.183258e-05 1.000000e+00 4.000000e+00 -4.733034e-05 2.208907e-15 
1.473434e-05 1.473434e-05 1.000000e+00 4.000000e+00 -5.893737e-05 4.265118e-15 
1.718846e-05 1.718846e-05 1.000000e+00 4.000000e+00 -6.875385e-05 6.770953e-15 
2.086964e-05 2.086964e-05 1.000000e+00 4.000000e+00 -8.347856e-05 1.211947e-14 
2.639141e-05 2.639141e-05 1.000000e+00 4.000000e+00 -1.055656e-04 2.450905e-14 
3.213780e-05 3.213780e-05 1.000000e+00 4.000000e+00 -1.285512e-04 4.425752e-14 
4.075738e-05 4.075738e-05 1.000000e+00 4.000000e+00 -1.630295e-04 9.027294e-14 
4.581500e-05 4.581500e-05 1.000000e+00 4.000000e+00 -1.832600e-04 1.282218e-13 
5.107836e-05 5.107836e-05 1.000000e+00 4.000000e+00 -2.043134e-04 1.776845e-13 
5.897340e-05 5.897340e-05 1.000000e+00 4.000000e+00 -2.358936e-04 2.734685e-13 
7.081596e-05 7.081596e-05 1.000000e+00 4.000000e+00 -2.832639e-04 4.735134e-13 
7.783019e-05 7.783019e-05 1.000000e+00 4.000000e+00 -3.113208e-04 6.286125e-13 
8.835153e-05 8.835153e-05 1.000000e+00 4.000000e+00 -3.534061e-04 9.195617e-13 
1.041335e-04 1.041335e-04 1.000000e+00 4.000000e+00 -4.165341e-04 1.505603e-12 
1.278065e-04 1.278065e-04 1.000000e+00 4.000000e+00 -5.112261e-04 2.783543e-12 
1.524425e-04 1.524425e-04 1.000000e+00 4.000000e+00 -6.097702e-04 4.723428e-12 
1.644126e-04 1.644126e-04 1.000000e+00 4.000000e+00 -6.576504e-04 5.925759e-12 
1.823677e-04 1.823677e-04 1.000000e+00 4.000000e+00 -7.294706e-04 8.086902e-12 
2.093003e-04 2.093003e-04 9.999999e-01 4.000000e+00 -8.372010e-04 1.222498e-11 
2.496992e-04 2.496992e-04 9.999999e-01 4.000000e+00 -9.987966e-04 2.075821e-11 
2.647349e-04 2.647349e-04 9.999999e-01 4.000000e+00 -1.058940e-03 2.473844e-11 
2.872885e-04 2.872885e-04 9.999999e-01 4.000000e+00 -1.149154e-03 3.161503e-11 
